id,name,url,description,lat,lon,score,city_id
368,Premiere Classe Annecy Cran-Gevrier,"https://www.booking.com/hotel/fr/premiere-classe-annecy-cran-gevrier.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1407760&dest_type=city&group_adults=2&group_children=0&hapos=18&hpos=18&no_rooms=1&sr_order=popularity&srepoch=1620488921&srpvid=e86a6f2c2403036d&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",Premiere Classe Annecy Sud is located in Annecy and features a garden. This 1-star hotel offers free WiFi and is a 15-minute walk from Chateau d'Annecy.,45.8954308,6.10984619999999,1,15
369,Hotel des Marquisats,"https://www.booking.com/hotel/fr/des-marquisats.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1407760&dest_type=city&group_adults=2&group_children=0&hapos=19&hpos=19&no_rooms=1&sr_order=popularity&srepoch=1620488921&srpvid=e86a6f2c2403036d&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","Just 200 metres from Lake Annecy, Hotel des Marquisats features spectacular views of the lake and the Alps. It is a 20-minute walk from the centre of Annecy and offers a continental breakfast.",45.889726253109,6.13854914903641,3,15
370,Séjours & Affaires Annecy Le Pont Neuf,"https://www.booking.com/hotel/fr/sejours-affaires-annecy-le-pont-neuf.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1407760&dest_type=city&group_adults=2&group_children=0&hapos=20&hpos=20&no_rooms=1&sr_order=popularity&srepoch=1620488921&srpvid=e86a6f2c2403036d&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",The Séjours & Affaires Annecy Le Pont Neuf is located 3 km from Lake Annecy and 1 km from Annecy’s historic centre.,45.8971934668138,6.11080974340439,2,15
371,Allobroges Park Hôtel,"https://www.booking.com/hotel/fr/tiallobroges.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1407760&dest_type=city&group_adults=2&group_children=0&hapos=21&hpos=21&no_rooms=1&sr_order=popularity&srepoch=1620488921&srpvid=e86a6f2c2403036d&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","Set in Annecy City Centre, this 3-star hotel is located a 10-minute walk from Annecy Chateau. It has a 24-hour reception and offers free WiFi access.",45.9021866057506,6.12380504608154,3,15
372,Hôtel du Château,"https://www.booking.com/hotel/fr/du-chateau-annecy.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1407760&dest_type=city&group_adults=2&group_children=0&hapos=22&hpos=22&no_rooms=1&sr_order=popularity&srepoch=1620488921&srpvid=e86a6f2c2403036d&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",Hotel du Chateau is a hotel situated at the foot of Annecy Castle. It has views over the old town. The reception offers free WiFi. Guest rooms at the Hotel du Chateau are simply decorated.,45.8978934666232,6.12520515918732,2,15
373,Splendid Hotel,"https://www.booking.com/hotel/fr/splendid-hotel-annecy.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1407760&dest_type=city&group_adults=2&group_children=0&hapos=23&hpos=23&no_rooms=1&sr_order=popularity&srepoch=1620488921&srpvid=e86a6f2c2403036d&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","The property is facing the lake of Annecy and located in the centre of the old town of Annecy, a couple of paces of the shopping streets.",45.9006784451334,6.12744748592377,3,15
374,Best Hotel Annecy,"https://www.booking.com/hotel/fr/best-ha-tel-annecy.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1407760&dest_type=city&group_adults=2&group_children=0&hapos=24&hpos=24&no_rooms=1&sr_order=popularity&srepoch=1620488921&srpvid=e86a6f2c2403036d&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",Best Hôtel Annecy - Cran Gevrier is located just 3.5 km from Annecy Lake and a 4-minute drive from Annecy city centre. It offers rooms with free WiFi access.,45.9007493743973,6.10030084848404,3,15
375,Les suites sainte claire,"https://www.booking.com/hotel/fr/les-suites-sainte-claire.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1407760&dest_type=city&group_adults=2&group_children=0&hapos=25&hpos=25&no_rooms=1&sr_order=popularity&srepoch=1620488921&srpvid=e86a6f2c2403036d&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","Set in Annecy, Les suites sainte claire offers accommodation with free WiFi and flat-screen TV. Some units offer a hot tub and a kitchen equipped with a dishwasher, an oven, and a microwave.",45.8984009669034,6.12471916441802,5,15
376,Novotel Grenoble Centre,"https://www.booking.com/hotel/fr/grenoble-centre.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1430647&dest_type=city&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&sr_order=popularity&srepoch=1620488922&srpvid=0eba6f2c7452004c&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","The Novotel is set at the heart of Grenoble's business district, only a few steps from the TGV train station. A tram stop is conveniently situated just outside the hotel.",45.1906950021105,5.71259558200836,4,16
377,Residhotel Grenette,"https://www.booking.com/hotel/fr/le-royal-grenoble.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1430647&dest_type=city&group_adults=2&group_children=0&hapos=2&hpos=2&no_rooms=1&sr_order=popularity&srepoch=1620488922&srpvid=0eba6f2c7452004c&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","Residhotel Grenette is located in central Grenoble, a 3-minute walk away from Place Victor Hugo. It offers self-catering accommodation with free WiFi.",45.190563627131,5.72448447346687,3,16
378,Residhome Grenoble Caserne De Bonne,"https://www.booking.com/hotel/fr/residhome-prestige-grenoble-caserne-de-bonne.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1430647&dest_type=city&group_adults=2&group_children=0&hapos=3&hpos=3&no_rooms=1&sr_order=popularity&srepoch=1620488922&srpvid=0eba6f2c7452004c&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","This 4-star Residhome is located in Grenoble, just a 10-minute walk from the city centre. It offers accommodation with free WiFi and views of the Vercors and Belledonne Mountains.",45.183469873183,5.72433829307556,4,16
379,Hotel Mercure Grenoble Centre Président,"https://www.booking.com/hotel/fr/grand-mercure-grenoble-president.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1430647&dest_type=city&group_adults=2&group_children=0&hapos=4&hpos=4&no_rooms=1&sr_order=popularity&srepoch=1620488922&srpvid=0eba6f2c7452004c&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",Hôtel Mercure Grenoble Président is located 10 minutes from Grenoble’s city centre and accessible by tram and other public transport services.,45.1784937932998,5.72029754519463,4,16
380,Séjours & Affaires Grenoble Marie Curie,"https://www.booking.com/hotel/fr/grenoble-marie-curie.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1430647&dest_type=city&group_adults=2&group_children=0&hapos=5&hpos=5&no_rooms=1&sr_order=popularity&srepoch=1620488922&srpvid=0eba6f2c7452004c&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",This residence is a 5-minute walk from Grenoble Train Station and less than 100 metres from Cité Internationale Tram Stop.,45.1943964212209,5.71059331297874,2,16
381,Le Hüb - Grenoble,"https://www.booking.com/hotel/fr/le-hub-grenoble.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1430647&dest_type=city&group_adults=2&group_children=0&hapos=6&hpos=6&no_rooms=1&sr_order=popularity&srepoch=1620488922&srpvid=0eba6f2c7452004c&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","With WTC Grenoble reachable in 300 metres, Le Hüb - Grenoble provides accommodation, a restaurant, a bar, a shared lounge and a garden.",45.192873,5.711917,3,16
382,Adagio Grenoble Centre,"https://www.booking.com/hotel/fr/hipark.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1430647&dest_type=city&group_adults=2&group_children=0&hapos=7&hpos=7&no_rooms=1&sr_order=popularity&srepoch=1620488922&srpvid=0eba6f2c7452004c&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","Adagio Grenoble Centre is located in the Europole business district of Grenoble, a 5-minute walk from the city’s TGV Train Station and a 10-minute walk from the city centre.",45.1896090228493,5.71217849850655,3,16
383,Kyriad Grenoble Centre,"https://www.booking.com/hotel/fr/qualityhotelgrenoble.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1430647&dest_type=city&group_adults=2&group_children=0&hapos=8&hpos=8&no_rooms=1&sr_order=popularity&srepoch=1620488922&srpvid=0eba6f2c7452004c&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","Located 200 metres from Stade Lesdiguières, Kyriad Grenoble Centre offers 3-star accommodation with 24-hour front desk and free WiFi. Alpexpo convention centre is 3 km away from the property.",45.1681999440246,5.71199476718903,3,16
384,1924 Hôtel Grenoble,"https://www.booking.com/hotel/fr/royal-grenoble.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1430647&dest_type=city&group_adults=2&group_children=0&hapos=9&hpos=9&no_rooms=1&sr_order=popularity&srepoch=1620488922&srpvid=0eba6f2c7452004c&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","Located in the heart of Grenoble, only 450 metres from the SNCF train station, 1924 Hôtel Grenoble provides offers free WiFi access. Alsace-Lorraine tram stop is less than a minute walk from the...",45.1892848318128,5.71861982345581,3,16
385,B&B Hôtel Grenoble Centre Alpexpo,"https://www.booking.com/hotel/fr/b-amp-b-grenoble-centre-alpexpo.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1430647&dest_type=city&group_adults=2&group_children=0&hapos=10&hpos=10&no_rooms=1&sr_order=popularity&srepoch=1620488922&srpvid=0eba6f2c7452004c&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","This B&B hotel is located in Grenoble, just 800 metres from Alpexpo. With a 24-hour reception, it offers a free Wi-Fi connection and soundproofed accommodation.",45.158836673882,5.73443546891212,2,16
386,Mercure Grenoble Centre Alpotel,"https://www.booking.com/hotel/fr/mercure-grenoble-centre-alpotel.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1430647&dest_type=city&group_adults=2&group_children=0&hapos=11&hpos=11&no_rooms=1&sr_order=popularity&srepoch=1620488922&srpvid=0eba6f2c7452004c&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","The Mercure Grenoble Centre Alpotel is located in the centre of Grenoble, just 2 kilometres from Minatec. The hotel offers a restaurant which serves contemporary regional cuisine.",45.1832732582186,5.72969198226929,4,16
387,Hôtel d’Angleterre Grenoble Hyper-Centre,"https://www.booking.com/hotel/fr/tiangleterre.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1430647&dest_type=city&group_adults=2&group_children=0&hapos=12&hpos=12&no_rooms=1&sr_order=popularity&srepoch=1620488922&srpvid=0eba6f2c7452004c&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","Hôtel d’Angleterre Grenoble Hyper-Centre is set in the heart of Grenoble, opposite the gardens of Place Victor Hugo.",45.1892040200569,5.7253722846508,3,16
388,Hôtel Gloria,"https://www.booking.com/hotel/fr/gallia-grenoble.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1430647&dest_type=city&group_adults=2&group_children=0&hapos=13&hpos=13&no_rooms=1&sr_order=popularity&srepoch=1620488922&srpvid=0eba6f2c7452004c&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","The Hôtel Gloria is located in central Grenoble, 200 metres from the A48 motorway and 300 metres from Grenoble's School of Management.",45.1914378793825,5.71849845349789,2,16
389,Residhotel Le Central'Gare,"https://www.booking.com/hotel/fr/residhotel-le-central-gare.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1430647&dest_type=city&group_adults=2&group_children=0&hapos=14&hpos=14&no_rooms=1&sr_order=popularity&srepoch=1620488922&srpvid=0eba6f2c7452004c&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","Situated opposite the train station and close to the lively Grenette square, the Residhotel Le Central'Gare offers self-catering accommodation with free WiFi.",45.1908589841234,5.71572437882423,3,16
390,Citadines City Centre Grenoble,"https://www.booking.com/hotel/fr/citadines-aparthotel-grenoble.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1430647&dest_type=city&group_adults=2&group_children=0&hapos=15&hpos=15&no_rooms=1&sr_order=popularity&srepoch=1620488922&srpvid=0eba6f2c7452004c&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","Citadines City Centre Grenoble is located in a commercial area in Grenoble, 350 metres from Place de Verdun and within a 10-minute walk from the city centre.",45.1867876482957,5.7314059138298,3,16
391,KOSY Appart'hôtels,"https://www.booking.com/hotel/fr/adagio-city-aparthotel-grenoble-berthelot.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1430647&dest_type=city&group_adults=2&group_children=0&hapos=16&hpos=16&no_rooms=1&sr_order=popularity&srepoch=1620488922&srpvid=0eba6f2c7452004c&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","KOSY Appart'hôtels is located in Grenoble, just a 10-minute walk from the city centre and 31 km from the ski slopes in Chamrousse.",45.1789437758554,5.73206305503845,3,16
392,ibis Grenoble Centre Bastille,"https://www.booking.com/hotel/fr/ibis-grenoble-centre.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1430647&dest_type=city&group_adults=2&group_children=0&hapos=17&hpos=17&no_rooms=1&sr_order=popularity&srepoch=1620488922&srpvid=0eba6f2c7452004c&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","Located in the centre of Grenoble, ibis Grenoble Centre offers a 24-hour reception bar and free Wi-Fi access throughout.",45.1905251822297,5.72641227514646,3,16
393,Okko Hotels Grenoble Jardin Hoche,"https://www.booking.com/hotel/fr/okko-hotels-grenoble-jardin-hoche.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1430647&dest_type=city&group_adults=2&group_children=0&hapos=18&hpos=18&no_rooms=1&sr_order=popularity&srepoch=1620488922&srpvid=0eba6f2c7452004c&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","Featuring a sauna and a fitness centre, Okko Hotels Grenoble Jardin Hoche is located in Grenoble, right next to the Hoche Gardens.",45.1849501800391,5.72598980937039,4,16
394,Le Grand Hôtel Grenoble,"https://www.booking.com/hotel/fr/le-grand-grenoble-centre.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1430647&dest_type=city&group_adults=2&group_children=0&hapos=19&hpos=19&no_rooms=1&sr_order=popularity&srepoch=1620488922&srpvid=0eba6f2c7452004c&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","The 4-star Le Grand Hôtel is located in the Grenoble City Centre, 10 metres from Place Grenette. The guest rooms are soundproofed, air-conditioned and some offer a balcony.",45.1908150351,5.72854802012444,4,16
395,Tempologis Grenoble,"https://www.booking.com/hotel/fr/tempologis-grenoble.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1430647&dest_type=city&group_adults=2&group_children=0&hapos=20&hpos=20&no_rooms=1&sr_order=popularity&srepoch=1620488922&srpvid=0eba6f2c7452004c&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",Tempologis Grenoble is located in Grenoble and offers self-catering accommodation. Free WiFi access is available. The property is 1 km from Paul Mistral Park and 2.5 km from Grenoble Train Station.,45.1792734023642,5.73433890938759,3,16
396,Hotel Europole,"https://www.booking.com/hotel/fr/europole.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1430647&dest_type=city&group_adults=2&group_children=0&hapos=21&hpos=21&no_rooms=1&sr_order=popularity&srepoch=1620488922&srpvid=0eba6f2c7452004c&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","Hotel Europole is located in the centre of Grenoble, less than 100 metres from the SNCF Train Station and a 3-minute walk from the Palais de Justice.",45.1902375512313,5.71266397833824,3,16
397,Kyriad Direct Grenoble - Hôtel des Alpes,"https://www.booking.com/hotel/fr/ha-tel-des-alpes.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1430647&dest_type=city&group_adults=2&group_children=0&hapos=22&hpos=22&no_rooms=1&sr_order=popularity&srepoch=1620488922&srpvid=0eba6f2c7452004c&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","Located in Grenoble, Hôtel des Alpes is 220 metres from the Grenoble Train Station and 120 metres from Gares Tramway Stop.",45.1904465235649,5.71685794740915,2,16
398,Résidence Le Patricia,"https://www.booking.com/hotel/fr/ra-c-sidence-le-patricia.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1430647&dest_type=city&group_adults=2&group_children=0&hapos=23&hpos=23&no_rooms=1&sr_order=popularity&srepoch=1620488922&srpvid=0eba6f2c7452004c&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","Located in the centre of Grenoble, Résidence Le Patricia is 750 metres from Place Victor Hugo and 110 metres from the River Isère. It offers self-catering accommodation with free WiFi.",45.1920997019893,5.7239622920315,3,16
399,Best Western Terminus,"https://www.booking.com/hotel/fr/hotelterminus.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1430647&dest_type=city&group_adults=2&group_children=0&hapos=24&hpos=24&no_rooms=1&sr_order=popularity&srepoch=1620488922&srpvid=0eba6f2c7452004c&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","Located in Grenoble, this Best Western hotel is opposite the bus and SNCF train stations. It offers air-conditioned and soundproofed rooms with satellite TV and free Wi-Fi access.",45.1910782561633,5.71559831500053,3,16
400,B&B Hôtel Grenoble Centre Verlaine,"https://www.booking.com/hotel/fr/b-amp-b-grenoble-centre-verlaine.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1430647&dest_type=city&group_adults=2&group_children=0&hapos=25&hpos=25&no_rooms=1&sr_order=popularity&srepoch=1620488922&srpvid=0eba6f2c7452004c&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",B&B Grenoble Centre Verlaine is just 3 km from the centre of Grenoble and the SAEM Alpexpo Events Centre. A buffet breakfast is prepared daily and free WiFi is provided in the air-conditioned rooms.,45.1619100234987,5.71498274803162,2,16
